user_id;question_id;answer
18163;DC4;1️⃣
18163;DC5;1️⃣
18163;DC6;1️⃣
18163;DC7;3️⃣
18163;DC8;2️⃣
18163;DC9;1️⃣
18163;OE1;2️⃣
18163;OE2;1️⃣
18163;OE3;1️⃣
18163;OE4;2️⃣
18163;OE5;3️⃣
18163;OE6;1️⃣
18163;OE7;1️⃣
18163;OE8;1️⃣
18165;FI1;2️⃣
18165;FI2;1️⃣
18165;FI3;3️⃣
18165;FI4;2️⃣
18165;FI5;4️⃣
18165;FI6;🤷‍♂️
18167;DC1;🤷‍♂️
18167;DC10;2️⃣
18167;DC2;2️⃣
18167;DC3;1️⃣
18167;DC4;2️⃣
18167;DC5;1️⃣
18167;DC6;1️⃣
18167;DC7;1️⃣
18167;DC8;2️⃣
18167;DC9;3️⃣
18167;FI1;2️⃣
18167;FI2;1️⃣
18167;FI3;4️⃣
18167;FI4;1️⃣
18167;FI5;4️⃣
18167;FI6;3️⃣
18167;II2;1️⃣
18167;OE1;3️⃣
18167;OE2;2️⃣
18167;OE3;3️⃣
18167;OE4;2️⃣
18167;OE5;3️⃣
18167;OE6;4️⃣
18167;OE7;1️⃣
18167;OE8;🤷‍♂️
18167;TE1;2️⃣
18167;TE10;3️⃣
18167;TE2;2️⃣
18167;TE3;2️⃣
18167;TE4;3️⃣
18167;TE5;2️⃣
18167;TE6;2️⃣
18167;TE7;3️⃣
18167;TE8;3️⃣
18167;TE9;3️⃣
18168;FI1;3️⃣
18168;FI2;1️⃣
18168;FI3;2️⃣
18168;FI4;1️⃣
18168;FI5;5️⃣
18168;FI6;3️⃣
18171;DC1;2️⃣
18171;DC10;2️⃣
18171;DC2;🤷‍♂️
18171;DC3;1️⃣
18171;DC4;1️⃣
18171;DC5;1️⃣
18171;DC6;1️⃣
18171;DC7;🤷‍♂️
18171;DC8;🤷‍♂️
18171;DC9;1️⃣
18171;FI1;🤷‍♂️
18171;FI2;1️⃣
18171;FI3;2️⃣
18171;FI4;1️⃣
18171;FI5;4️⃣
18171;FI6;4️⃣
18171;OE1;🤷‍♂️
18171;OE2;1️⃣
18171;OE3;🤷‍♂️
18171;OE4;🤷‍♂️
18171;OE5;🤷‍♂️
18171;OE6;🤷‍♂️
18171;OE7;🤷‍♂️
18171;OE8;🤷‍♂️
18172;DC1;1️⃣
18172;DC10;3️⃣
18172;DC2;1️⃣
18172;DC3;1️⃣
18172;DC4;1️⃣
18172;DC5;1️⃣
18172;DC6;1️⃣
18172;DC7;1️⃣
18172;DC8;1️⃣
18172;DC9;1️⃣
18172;FI1;1️⃣
18172;FI2;4️⃣
18172;FI3;1️⃣
18172;FI4;1️⃣
18172;FI5;5️⃣
18172;FI6;4️⃣
18172;II2;4️⃣
18172;OE1;1️⃣
18172;OE2;1️⃣
18172;OE3;3️⃣
18172;OE4;4️⃣
18172;OE5;3️⃣
18172;OE6;1️⃣
18172;OE7;1️⃣
18172;OE8;1️⃣
18173;DC1;1️⃣
18173;DC10;2️⃣
18173;DC2;1️⃣
18173;DC3;1️⃣
18173;DC4;1️⃣
18173;DC5;1️⃣
18173;DC6;1️⃣
18173;DC7;1️⃣
18173;DC8;1️⃣
18173;DC9;1️⃣
18173;II2;1️⃣
18176;DC1;1️⃣
18176;DC10;1️⃣
18176;DC2;3️⃣
18176;DC3;1️⃣
18176;DC4;4️⃣
18176;DC5;4️⃣
18176;DC6;4️⃣
18176;DC7;4️⃣
18176;DC8;2️⃣
18176;DC9;2️⃣
18176;FI1;2️⃣
18176;FI2;1️⃣
18176;FI3;🔟
18176;FI4;🤷‍♂️
18176;FI5;1️⃣
18176;FI6;3️⃣
18176;II2;1️⃣
18176;OE1;1️⃣
18176;OE2;1️⃣
18176;OE3;1️⃣
18176;OE4;2️⃣
18176;OE5;2️⃣
18176;OE6;3️⃣
18176;OE7;1️⃣
18176;OE8;1️⃣
18176;TE1;1️⃣
18176;TE10;3️⃣
18176;TE2;1️⃣
18176;TE3;2️⃣
18176;TE4;3️⃣
18176;TE5;2️⃣
18176;TE6;1️⃣
18176;TE7;1️⃣
18176;TE8;2️⃣
18176;TE9;2️⃣
18177;FI1;2️⃣
18177;FI2;4️⃣
18177;FI3;1️⃣
18177;FI4;1️⃣
18177;FI5;4️⃣
18177;FI6;4️⃣
18177;II2;4️⃣
18177;OE1;1️⃣
18177;OE2;1️⃣
18177;OE3;1️⃣
18177;OE4;3️⃣
18177;OE5;2️⃣
18177;OE6;4️⃣
18177;OE7;1️⃣
18177;OE8;1️⃣
18180;TE1;4️⃣
18180;TE2;1️⃣
18180;TE3;1️⃣
18182;TE1;1️⃣
18182;TE10;2️⃣
18182;TE2;1️⃣
18182;TE3;2️⃣
18182;TE4;2️⃣
18182;TE5;2️⃣
18182;TE6;2️⃣
18182;TE7;4️⃣
18182;TE8;1️⃣
18182;TE9;1️⃣
18186;DC1;1️⃣
18186;DC10;3️⃣
18186;DC2;2️⃣
18186;DC3;2️⃣
18186;DC4;4️⃣
18186;DC5;4️⃣
18186;DC6;4️⃣
18186;DC7;2️⃣
18186;DC8;2️⃣
18186;DC9;1️⃣
18186;FI1;2️⃣
18186;FI2;1️⃣
18186;FI3;4️⃣
18186;FI4;1️⃣
18186;FI5;4️⃣
18186;FI6;4️⃣
18186;II2;4️⃣
18186;OE1;2️⃣
18186;OE2;2️⃣
18186;OE3;2️⃣
18186;OE4;4️⃣
18186;OE5;3️⃣
18186;OE6;1️⃣
18186;OE7;1️⃣
18186;OE8;2️⃣
18188;OE1;3️⃣
18188;OE2;2️⃣
18188;OE3;🤷‍♂️
18188;OE4;3️⃣
18188;OE5;3️⃣
18188;OE6;1️⃣
18188;OE7;3️⃣
18188;OE8;2️⃣
18190;OE1;4️⃣
18190;OE2;1️⃣
18190;OE3;2️⃣
18190;OE4;1️⃣
18190;OE5;3️⃣
18190;OE6;2️⃣
18190;OE7;1️⃣
18190;OE8;1️⃣
18197;DC1;1️⃣
18197;DC10;1️⃣
18197;DC2;4️⃣
18197;DC3;2️⃣
18197;DC4;2️⃣
18197;DC5;1️⃣
18197;DC6;3️⃣
18197;DC7;2️⃣
18197;DC8;2️⃣
18197;DC9;3️⃣
18198;FI1;1️⃣
18198;FI2;1️⃣
18198;FI3;3️⃣
18198;FI4;1️⃣
18198;FI5;4️⃣
18198;FI6;1️⃣
18199;DC1;2️⃣
18199;DC10;3️⃣
18199;DC2;4️⃣
18199;DC3;2️⃣
18199;DC4;2️⃣
18199;DC5;1️⃣
18199;DC6;1️⃣
18199;DC7;1️⃣
18199;DC8;2️⃣
18199;DC9;4️⃣
18199;FI1;2️⃣
18199;FI2;1️⃣
18199;FI3;1️⃣
18199;FI4;1️⃣
18199;FI5;1️⃣
18199;FI6;1️⃣
18200;DC1;1️⃣
18200;DC10;2️⃣
18200;DC2;4️⃣
18200;DC3;2️⃣
18200;DC4;2️⃣
18200;DC5;1️⃣
18200;DC6;1️⃣
18200;DC7;1️⃣
18200;DC8;2️⃣
18200;DC9;3️⃣
18200;FI1;2️⃣
18200;FI2;1️⃣
18200;FI3;3️⃣
18200;FI4;1️⃣
18200;FI5;5️⃣
18200;FI6;1️⃣
18201;DC1;1️⃣
18201;DC10;3️⃣
18201;DC2;🤷‍♂️
18201;DC3;1️⃣
18201;DC4;1️⃣
18201;DC5;1️⃣
18201;DC6;1️⃣
18201;DC7;1️⃣
18201;DC8;2️⃣
18201;DC9;1️⃣
18201;FI1;3️⃣
18201;FI2;1️⃣
18201;FI3;1️⃣
18201;FI4;1️⃣
18201;FI5;4️⃣
18201;FI6;4️⃣
18201;II2;4️⃣
18201;OE1;2️⃣
18201;OE2;1️⃣
18201;OE3;2️⃣
18201;OE4;3️⃣
18201;OE5;3️⃣
18201;OE6;4️⃣
18201;OE7;2️⃣
18201;OE8;🤷‍♂️
18201;TE1;4️⃣
18201;TE10;3️⃣
18201;TE2;2️⃣
18201;TE3;4️⃣
18201;TE4;4️⃣
18201;TE5;1️⃣
18201;TE6;🤷‍♂️
18201;TE7;4️⃣
18201;TE8;3️⃣
18201;TE9;1️⃣
18202;DC1;🤷‍♂️
18202;DC10;1️⃣
18202;DC2;1️⃣
18202;DC3;1️⃣
18202;DC4;1️⃣
18202;DC5;1️⃣
18202;DC6;1️⃣
18202;DC7;1️⃣
18202;DC8;2️⃣
18202;DC9;3️⃣
18202;FI1;4️⃣
18202;FI2;1️⃣
18202;FI3;1️⃣
18202;FI4;2️⃣
18202;FI5;4️⃣
18202;FI6;2️⃣
18202;II2;2️⃣
18202;OE1;2️⃣
18202;OE2;3️⃣
18202;OE3;3️⃣
18202;OE4;2️⃣
18202;OE5;3️⃣
18202;OE6;4️⃣
18202;OE7;🤷‍♂️
18202;OE8;2️⃣
18202;TE1;1️⃣
18202;TE10;3️⃣
18202;TE2;2️⃣
18202;TE3;1️⃣
18202;TE4;4️⃣
18202;TE5;1️⃣
18202;TE6;2️⃣
18202;TE7;3️⃣
18202;TE8;3️⃣
18202;TE9;1️⃣
18203;FI1;4️⃣
18203;FI2;3️⃣
18203;FI3;1️⃣
18203;FI4;3️⃣
18203;FI5;2️⃣
18203;FI6;2️⃣
18203;TE1;1️⃣
18203;TE10;1️⃣
18203;TE2;2️⃣
18203;TE3;2️⃣
18203;TE4;3️⃣
18203;TE5;3️⃣
18203;TE6;5️⃣
18203;TE7;1️⃣
18203;TE8;2️⃣
18203;TE9;1️⃣
18215;DC1;2️⃣
18215;DC10;2️⃣
18215;DC2;2️⃣
18215;DC3;2️⃣
18215;DC4;1️⃣
18215;DC5;4️⃣
18215;DC6;1️⃣
18215;DC7;4️⃣
18215;DC8;2️⃣
18215;DC9;1️⃣
18217;DC1;1️⃣
18217;DC10;1️⃣
18217;DC2;2️⃣
18217;DC3;1️⃣
18217;DC4;3️⃣
18217;DC5;1️⃣
18217;DC6;4️⃣
18217;DC7;3️⃣
18217;DC8;2️⃣
18217;DC9;4️⃣
18217;FI1;3️⃣
18217;FI2;1️⃣
18217;FI3;4️⃣
18217;FI4;1️⃣
18217;FI5;4️⃣
18217;FI6;1️⃣
18217;II2;3️⃣
18217;OE1;1️⃣
18217;OE2;1️⃣
18217;OE3;3️⃣
18217;OE4;1️⃣
18217;OE5;2️⃣
18217;OE6;2️⃣
18217;OE7;🤷‍♂️
18217;OE8;1️⃣
18217;TE1;1️⃣
18217;TE10;1️⃣
18217;TE2;2️⃣
18217;TE3;2️⃣
18217;TE4;3️⃣
18217;TE5;1️⃣
18217;TE6;3️⃣
18217;TE7;1️⃣
18217;TE8;2️⃣
18217;TE9;2️⃣
18222;FI1;4️⃣
18222;FI2;1️⃣
18222;FI3;2️⃣
18222;FI4;1️⃣
18222;FI5;4️⃣
18222;FI6;4️⃣
18222;OE1;2️⃣
18222;OE2;1️⃣
18222;OE3;2️⃣
18222;OE4;1️⃣
18222;OE5;3️⃣
18222;OE6;1️⃣
18222;OE7;1️⃣
18222;OE8;1️⃣
18224;DC1;1️⃣
18224;DC10;3️⃣
18224;DC2;1️⃣
18224;DC3;1️⃣
18224;DC4;2️⃣
18224;DC5;2️⃣
18224;DC6;3️⃣
18224;DC7;2️⃣
18224;DC8;2️⃣
18224;DC9;3️⃣
18224;FI1;3️⃣
18224;FI2;1️⃣
18224;FI3;7️⃣
18224;FI4;1️⃣
18224;FI5;1️⃣
18224;FI6;1️⃣
18224;II2;1️⃣
18224;OE1;4️⃣
18224;OE2;1️⃣
18224;OE3;3️⃣
18224;OE4;2️⃣
18224;OE5;2️⃣
18224;OE6;1️⃣
18224;OE7;1️⃣
18224;OE8;1️⃣
18224;TE1;1️⃣
18224;TE10;1️⃣
18224;TE2;2️⃣
18224;TE3;1️⃣
18224;TE4;4️⃣
18224;TE5;1️⃣
18224;TE6;6️⃣
18224;TE7;1️⃣
18224;TE8;2️⃣
18224;TE9;3️⃣
18232;DC1;1️⃣
18232;DC10;2️⃣
18232;DC2;1️⃣
18232;DC3;2️⃣
18232;DC4;1️⃣
18232;DC5;1️⃣
18232;DC6;4️⃣
18232;DC7;🤷‍♂️
18232;DC8;1️⃣
18232;DC9;3️⃣
18232;FI1;1️⃣
18232;FI2;1️⃣
18232;FI3;1️⃣
18232;FI4;1️⃣
18232;FI5;4️⃣
18232;FI6;2️⃣
18232;II2;1️⃣
18232;OE1;1️⃣
18232;OE2;1️⃣
18232;OE3;1️⃣
18232;OE4;2️⃣
18232;OE5;2️⃣
18232;OE6;1️⃣
18232;OE7;2️⃣
18232;OE8;1️⃣
18232;TE1;2️⃣
18232;TE10;1️⃣
18232;TE2;1️⃣
18232;TE3;1️⃣
18232;TE4;1️⃣
18232;TE5;1️⃣
18232;TE6;2️⃣
18232;TE7;2️⃣
18232;TE8;2️⃣
18232;TE9;2️⃣
18236;DC1;2️⃣
18236;DC10;2️⃣
18236;DC2;1️⃣
18236;DC3;2️⃣
18236;DC4;1️⃣
18236;DC5;1️⃣
18236;DC6;1️⃣
18236;DC7;1️⃣
18236;DC8;2️⃣
18236;DC9;3️⃣
18236;FI1;4️⃣
18236;FI2;1️⃣
18236;FI3;2️⃣
18236;FI4;1️⃣
18236;FI5;1️⃣
18236;FI6;4️⃣
18236;II2;1️⃣
18236;OE1;1️⃣
18236;OE2;1️⃣
18236;OE3;3️⃣
18236;OE4;4️⃣
18236;OE5;3️⃣
18236;OE6;1️⃣
18236;OE7;1️⃣
18236;OE8;2️⃣
18237;DC1;1️⃣
18237;DC10;🤷‍♂️
18237;DC2;1️⃣
18237;DC3;1️⃣
18237;DC4;1️⃣
18237;DC5;2️⃣
18237;DC6;3️⃣
18237;DC7;3️⃣
18237;DC8;1️⃣
18237;DC9;2️⃣
18237;FI1;3️⃣
18237;FI2;1️⃣
18237;FI3;1️⃣
18237;FI4;1️⃣
18237;FI5;4️⃣
18237;FI6;4️⃣
18237;OE1;2️⃣
18237;OE2;1️⃣
18237;OE3;4️⃣
18237;OE4;2️⃣
18237;OE5;2️⃣
18237;OE6;4️⃣
18237;OE7;2️⃣
18237;OE8;1️⃣
18237;TE1;3️⃣
18237;TE10;3️⃣
18237;TE2;3️⃣
18237;TE3;4️⃣
18237;TE4;2️⃣
18237;TE5;2️⃣
18237;TE6;5️⃣
18237;TE7;4️⃣
18237;TE8;1️⃣
18237;TE9;3️⃣
18238;DC1;2️⃣
18238;DC10;3️⃣
18238;DC2;4️⃣
18238;DC3;2️⃣
18238;DC4;1️⃣
18238;DC5;1️⃣
18238;DC6;1️⃣
18238;DC7;1️⃣
18238;DC8;2️⃣
18238;DC9;4️⃣
18238;II2;🤷‍♂️
18240;TE1;4️⃣
18240;TE10;🤷‍♂️
18240;TE2;4️⃣
18240;TE3;4️⃣
18240;TE4;4️⃣
18240;TE5;1️⃣
18240;TE6;2️⃣
18240;TE7;4️⃣
18240;TE8;🤷‍♂️
18240;TE9;1️⃣
18241;DC1;1️⃣
18241;DC10;3️⃣
18241;DC2;1️⃣
18241;DC3;1️⃣
18241;DC4;1️⃣
18241;DC5;1️⃣
18241;DC6;1️⃣
18241;DC7;1️⃣
18241;DC8;1️⃣
18241;DC9;3️⃣
18241;FI1;2️⃣
18241;FI2;1️⃣
18241;FI3;2️⃣
18241;FI4;1️⃣
18241;FI5;4️⃣
18241;FI6;1️⃣
18241;II2;1️⃣
18241;OE1;1️⃣
18241;OE2;1️⃣
18241;OE3;2️⃣
18241;OE4;1️⃣
18241;OE5;2️⃣
18241;OE6;1️⃣
18241;OE7;1️⃣
18241;OE8;1️⃣
18241;TE1;1️⃣
18241;TE10;3️⃣
18241;TE2;2️⃣
18241;TE3;2️⃣
18241;TE4;1️⃣
18241;TE5;1️⃣
18241;TE6;🤷‍♂️
18241;TE7;3️⃣
18241;TE8;2️⃣
18241;TE9;3️⃣
18248;FI1;4️⃣
18248;FI2;1️⃣
18248;FI3;2️⃣
18248;FI4;2️⃣
18248;FI5;4️⃣
18248;FI6;4️⃣
18254;DC1;1️⃣
18254;DC10;1️⃣
18254;DC2;1️⃣
18254;DC3;2️⃣
18254;DC4;3️⃣
18254;DC5;1️⃣
18254;DC6;4️⃣
18254;DC7;4️⃣
18254;DC8;2️⃣
18254;DC9;4️⃣
18254;FI1;3️⃣
18254;FI2;1️⃣
18254;FI3;4️⃣
18254;FI4;2️⃣
18254;FI5;4️⃣
18254;FI6;3️⃣
18254;II2;2️⃣
18254;OE1;2️⃣
18254;OE2;1️⃣
18254;OE3;1️⃣
18254;OE4;1️⃣
18254;OE5;3️⃣
18254;OE6;4️⃣
18254;OE7;1️⃣
18254;OE8;1️⃣
18254;TE1;2️⃣
18254;TE10;3️⃣
18254;TE2;1️⃣
18254;TE3;1️⃣
18254;TE4;1️⃣
18254;TE5;1️⃣
18254;TE6;5️⃣
18254;TE7;1️⃣
18254;TE8;1️⃣
18254;TE9;2️⃣
18255;DC1;2️⃣
18255;DC10;3️⃣
18255;DC2;2️⃣
18255;DC3;4️⃣
18255;DC4;1️⃣
18255;DC5;1️⃣
18255;DC6;2️⃣
18255;DC7;1️⃣
18255;DC8;1️⃣
18255;DC9;2️⃣
18255;FI1;3️⃣
18255;FI2;3️⃣
18255;FI3;1️⃣
18255;FI4;1️⃣
18255;FI5;2️⃣
18255;FI6;3️⃣
18255;II2;3️⃣
18255;OE1;3️⃣
18255;OE2;1️⃣
18255;OE3;3️⃣
18255;OE4;2️⃣
18255;OE5;3️⃣
18255;OE6;2️⃣
18255;OE7;1️⃣
18255;OE8;1️⃣
18255;TE1;2️⃣
18255;TE10;3️⃣
18255;TE2;3️⃣
18255;TE3;2️⃣
18255;TE4;3️⃣
18255;TE5;1️⃣
18255;TE6;1️⃣
18255;TE7;1️⃣
18255;TE8;3️⃣
18255;TE9;2️⃣
18262;DC1;1️⃣
18262;DC10;1️⃣
18262;DC2;4️⃣
18262;DC3;2️⃣
18262;DC4;2️⃣
18262;DC5;4️⃣
18262;DC6;4️⃣
18262;DC7;2️⃣
18262;DC8;2️⃣
18262;DC9;2️⃣
18262;FI1;2️⃣
18262;FI2;1️⃣
18262;FI3;1️⃣
18262;FI4;1️⃣
18262;FI5;4️⃣
18262;FI6;1️⃣
18262;II2;2️⃣
18262;OE1;2️⃣
18262;OE2;1️⃣
18262;OE3;3️⃣
18262;OE4;1️⃣
18262;OE5;1️⃣
18262;OE6;2️⃣
18262;OE7;1️⃣
18262;OE8;1️⃣
18262;TE1;1️⃣
18262;TE10;1️⃣
18262;TE2;2️⃣
18262;TE3;2️⃣
18262;TE4;3️⃣
18262;TE5;1️⃣
18262;TE6;2️⃣
18262;TE7;2️⃣
18262;TE8;2️⃣
18262;TE9;3️⃣
18266;DC1;1️⃣
18266;DC10;2️⃣
18266;DC2;2️⃣
18266;DC3;1️⃣
18266;DC4;1️⃣
18266;DC5;2️⃣
18266;DC6;2️⃣
18266;DC7;1️⃣
18266;DC8;2️⃣
18266;DC9;1️⃣
18266;FI1;2️⃣
18266;FI2;3️⃣
18266;FI3;7️⃣
18266;FI4;1️⃣
18266;FI5;2️⃣
18266;FI6;1️⃣
18266;II2;2️⃣
18266;OE1;1️⃣
18266;OE2;1️⃣
18266;OE3;2️⃣
18266;OE4;1️⃣
18266;OE5;1️⃣
18266;OE6;1️⃣
18266;OE7;1️⃣
18266;OE8;1️⃣
18266;TE1;2️⃣
18266;TE10;3️⃣
18266;TE2;1️⃣
18266;TE3;1️⃣
18266;TE4;3️⃣
18266;TE5;3️⃣
18266;TE6;6️⃣
18266;TE7;3️⃣
18266;TE8;2️⃣
18266;TE9;3️⃣
18275;FI1;2️⃣
18275;FI2;3️⃣
18275;FI3;3️⃣
18275;FI4;3️⃣
18275;FI5;1️⃣
18275;FI6;1️⃣
18276;FI1;4️⃣
18276;FI2;1️⃣
18276;FI3;1️⃣
18276;FI4;1️⃣
18276;FI5;5️⃣
18276;FI6;4️⃣
18276;TE1;4️⃣
18276;TE10;3️⃣
18276;TE2;1️⃣
18276;TE3;1️⃣
18276;TE4;4️⃣
18276;TE5;2️⃣
18276;TE6;7️⃣
18276;TE7;4️⃣
18276;TE8;3️⃣
18276;TE9;1️⃣
18278;FI1;4️⃣
18278;FI2;1️⃣
18278;FI3;6️⃣
18278;FI4;1️⃣
18278;FI5;4️⃣
18278;FI6;4️⃣
18278;II2;2️⃣
18278;OE1;3️⃣
18278;OE2;1️⃣
18278;OE3;2️⃣
18278;OE4;3️⃣
18278;OE5;2️⃣
18278;OE6;1️⃣
18278;OE7;2️⃣
18278;OE8;2️⃣
18278;TE1;4️⃣
18278;TE10;3️⃣
18278;TE2;1️⃣
18278;TE3;3️⃣
18278;TE4;3️⃣
18278;TE5;2️⃣
18278;TE6;2️⃣
18278;TE7;4️⃣
18278;TE8;2️⃣
18278;TE9;3️⃣
18280;DC1;1️⃣
18280;DC10;3️⃣
18280;DC2;3️⃣
18280;DC3;1️⃣
18280;DC4;1️⃣
18280;DC5;2️⃣
18280;DC6;1️⃣
18280;DC7;2️⃣
18280;DC8;2️⃣
18280;DC9;4️⃣
18280;FI1;4️⃣
18280;FI2;1️⃣
18280;FI3;1️⃣
18280;FI4;1️⃣
18280;FI5;4️⃣
18280;FI6;3️⃣
18280;II2;1️⃣
18280;OE1;3️⃣
18280;OE2;1️⃣
18280;OE3;4️⃣
18280;OE4;1️⃣
18280;OE5;3️⃣
18280;OE6;2️⃣
18280;OE7;1️⃣
18280;OE8;2️⃣
18284;DC1;1️⃣
18284;DC10;🤷‍♂️
18284;DC2;1️⃣
18284;DC3;1️⃣
18284;DC4;4️⃣
18284;DC5;1️⃣
18284;DC6;1️⃣
18284;DC7;1️⃣
18284;DC8;1️⃣
18284;DC9;1️⃣
18284;FI1;1️⃣
18284;FI2;4️⃣
18284;FI3;1️⃣
18284;FI4;1️⃣
18284;FI5;4️⃣
18284;FI6;4️⃣
18284;II2;1️⃣
18284;OE1;1️⃣
18284;OE2;1️⃣
18284;OE3;🤷‍♂️
18284;OE4;4️⃣
18284;OE5;3️⃣
18284;OE6;4️⃣
18284;OE7;1️⃣
18284;OE8;1️⃣
18284;TE1;4️⃣
18284;TE10;3️⃣
18284;TE2;2️⃣
18284;TE3;4️⃣
18284;TE4;1️⃣
18284;TE5;2️⃣
18284;TE6;1️⃣
18284;TE7;4️⃣
18284;TE8;1️⃣
18284;TE9;1️⃣
18287;FI1;2️⃣
18287;FI2;🤷‍♂️
18287;FI3;2️⃣
18287;FI4;1️⃣
18287;FI5;🤷‍♂️
18287;FI6;2️⃣
18287;OE1;1️⃣
18287;OE2;1️⃣
18287;OE3;🤷‍♂️
18287;OE4;2️⃣
18287;OE5;3️⃣
18287;OE6;4️⃣
18287;OE7;1️⃣
18287;OE8;2️⃣
18288;DC1;🤷‍♂️
18288;DC2;🤷‍♂️
18288;DC3;1️⃣
18288;FI1;2️⃣
18288;FI2;1️⃣
18288;FI3;1️⃣
18288;FI4;1️⃣
18288;FI5;5️⃣
18288;FI6;🤷‍♂️
18288;OE1;2️⃣
18288;OE2;2️⃣
18288;OE3;3️⃣
18288;OE4;2️⃣
18288;OE5;1️⃣
18288;OE6;4️⃣
18288;OE7;2️⃣
18288;OE8;1️⃣
18288;TE1;2️⃣
18288;TE10;1️⃣
18288;TE2;1️⃣
18288;TE3;1️⃣
18288;TE4;2️⃣
18288;TE5;2️⃣
18288;TE6;6️⃣
18288;TE7;4️⃣
18288;TE8;3️⃣
18288;TE9;2️⃣
18296;DC1;🤷‍♂️
18296;DC10;1️⃣
18296;DC2;🤷‍♂️
18296;DC3;1️⃣
18296;DC4;2️⃣
18296;DC5;2️⃣
18296;DC6;3️⃣
18296;DC7;3️⃣
18296;DC8;2️⃣
18296;DC9;3️⃣
18296;FI1;2️⃣
18296;FI2;1️⃣
18296;FI3;3️⃣
18296;FI4;1️⃣
18296;FI5;4️⃣
18296;FI6;1️⃣
18296;II2;🤷‍♂️
18296;OE1;3️⃣
18296;OE2;2️⃣
18296;OE3;3️⃣
18296;OE4;1️⃣
18296;OE5;2️⃣
18296;OE6;3️⃣
18296;OE7;🤷‍♂️
18296;OE8;1️⃣
18296;TE1;1️⃣
18296;TE10;1️⃣
18296;TE2;1️⃣
18296;TE3;1️⃣
18296;TE4;3️⃣
18296;TE5;3️⃣
18296;TE6;6️⃣
18296;TE7;1️⃣
18296;TE8;2️⃣
18296;TE9;3️⃣
18298;DC1;1️⃣
18298;DC10;🤷‍♂️
18298;DC2;1️⃣
18298;DC3;1️⃣
18298;DC4;1️⃣
18298;DC5;1️⃣
18298;DC6;1️⃣
18298;DC7;1️⃣
18298;DC8;1️⃣
18298;DC9;1️⃣
18298;FI1;🤷‍♂️
18298;FI2;1️⃣
18298;FI3;2️⃣
18298;FI4;1️⃣
18298;FI5;5️⃣
18298;FI6;🤷‍♂️
18298;OE1;🤷‍♂️
18298;OE2;1️⃣
18298;OE3;2️⃣
18298;OE4;4️⃣
18298;OE5;2️⃣
18298;OE6;4️⃣
18298;OE7;1️⃣
18298;OE8;1️⃣
18302;DC1;1️⃣
18302;DC10;2️⃣
18302;DC2;3️⃣
18302;DC3;1️⃣
18302;DC4;2️⃣
18302;DC5;2️⃣
18302;DC6;2️⃣
18302;DC7;1️⃣
18302;DC8;2️⃣
18302;DC9;1️⃣
18302;FI1;1️⃣
18302;FI2;1️⃣
18302;FI3;5️⃣
18302;FI4;1️⃣
18302;FI5;2️⃣
18302;FI6;3️⃣
18302;II2;2️⃣
18302;OE1;2️⃣
18302;OE2;1️⃣
18302;OE3;3️⃣
18302;OE4;2️⃣
18302;OE5;2️⃣
18302;OE6;1️⃣
18302;OE7;2️⃣
18302;OE8;1️⃣
18302;TE1;2️⃣
18302;TE10;2️⃣
18302;TE2;2️⃣
18302;TE3;2️⃣
18302;TE4;3️⃣
18302;TE5;2️⃣
18302;TE6;1️⃣
18302;TE7;3️⃣
18302;TE8;3️⃣
18302;TE9;1️⃣
18306;TE1;2️⃣
18306;TE10;3️⃣
18306;TE2;2️⃣
18306;TE3;2️⃣
18306;TE4;3️⃣
18306;TE5;3️⃣
18306;TE6;6️⃣
18306;TE7;1️⃣
18306;TE8;1️⃣
18306;TE9;2️⃣
18313;II2;1️⃣
18313;OE1;2️⃣
18313;OE2;1️⃣
18313;OE3;1️⃣
18313;OE4;4️⃣
18313;OE5;3️⃣
18313;OE6;1️⃣
18313;OE7;1️⃣
18313;OE8;1️⃣
18317;FI1;1️⃣
18317;FI2;3️⃣
18317;FI3;2️⃣
18317;FI4;3️⃣
18317;FI5;1️⃣
18317;FI6;1️⃣
18337;DC1;1️⃣
18337;DC10;1️⃣
18337;DC2;1️⃣
18337;DC3;1️⃣
18337;DC4;1️⃣
18337;DC5;1️⃣
18337;DC6;1️⃣
18337;DC7;1️⃣
18337;DC8;🤷‍♂️
18337;DC9;2️⃣
18337;FI1;1️⃣
18337;FI2;1️⃣
18337;FI3;2️⃣
18337;FI4;1️⃣
18337;FI5;1️⃣
18337;FI6;4️⃣
18338;DC1;1️⃣
18338;DC10;🤷‍♂️
18338;DC2;🤷‍♂️
18338;DC3;1️⃣
18338;DC4;1️⃣
18338;DC5;4️⃣
18338;DC6;1️⃣
18338;DC7;1️⃣
18338;DC8;2️⃣
18338;DC9;1️⃣
18338;FI1;4️⃣
18338;FI2;1️⃣
18338;FI3;3️⃣
18338;FI4;1️⃣
18338;FI5;4️⃣
18338;FI6;4️⃣
18338;II2;🤷‍♂️
18338;OE1;4️⃣
18338;OE2;1️⃣
18338;OE3;🤷‍♂️
18338;OE4;1️⃣
18338;OE5;3️⃣
18338;OE6;1️⃣
18338;OE7;🤷‍♂️
18338;OE8;1️⃣
18338;TE1;5️⃣
18338;TE10;3️⃣
18338;TE2;2️⃣
18338;TE3;🤷‍♂️
18338;TE4;1️⃣
18338;TE5;2️⃣
18338;TE6;7️⃣
18338;TE7;3️⃣
18338;TE8;3️⃣
